"Median(Weight (g))","Mean(Weight (g))","Temperature[C]","DO[mg/L]","pH","Year","Month (number)","Week","Day of month","Hour","Sp_Conducibility[microS/cm]","DO_out_mg_L[target]","pH (out)","Conducibility[microS/cm]","DO_sat","DO_local","Sp_Conducibility[microS/cm] (out)","Taglia (g)","Biomassa (kg)","quanto_mangime(kg)"
238,227.09523809523813,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,27,5,8,176.33684640522856,12.39,7.64,141,122.5,122.5,174.9,310.29,12188,0
238,227.09523809523813,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,27,5,8,176.33684640522856,12.39,7.64,141,122.5,122.5,174.9,310.29,12188,0
271.5,273.9166666666667,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,27,5,9,176.33684640522856,12.41,7.67,141.1,122.8,122.8,174.9,310.29,12188,0
271.5,273.9166666666667,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,27,5,9,176.33684640522856,12.41,7.67,141.1,122.8,122.8,174.9,310.29,12188,0
271.5,273.9166666666667,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,27,5,9,176.33684640522856,12.41,7.67,141.1,122.8,122.8,174.9,310.29,12188,0
271.5,273.9166666666667,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,27,5,9,176.33684640522856,12.33,7.68,141.3,122.2,122.2,175,310.29,12188,0
271.5,273.9166666666667,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,27,5,9,176.33684640522856,12.33,7.68,141.3,122.2,122.2,175,310.29,12188,0
271.5,273.9166666666667,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,27,5,9,176.33684640522856,12.33,7.68,141.3,122.2,122.2,175,310.29,12188,0
271.5,273.9166666666667,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,27,5,9,176.33684640522856,12.11,7.65,141.5,120.1,120.1,175,310.29,12188,0
271.5,273.9166666666667,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,27,5,9,176.33684640522856,12.11,7.65,141.5,120.1,120.1,175,310.29,12188,0
271.5,273.9166666666667,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,27,5,9,176.33684640522856,12.11,7.65,141.5,120.1,120.1,175,310.29,12188,0
288,282.8313253012048,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,27,5,10,176.33684640522856,12.27,7.7,141.8,121.9,121.9,175,310.29,12188,0
288,282.8313253012048,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,27,5,10,176.33684640522856,12.27,7.7,141.8,121.9,121.9,175,310.29,12188,0
288,282.8313253012048,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,27,5,10,176.33684640522856,12.27,7.7,141.8,121.9,121.9,175,310.29,12188,0
288,282.8313253012048,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,27,5,10,176.33684640522856,12.51,7.76,142,124.6,124.6,174.8,310.29,12188,0
288,282.8313253012048,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,27,5,10,176.33684640522856,12.51,7.76,142,124.6,124.6,174.8,310.29,12188,0
288,282.8313253012048,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,27,5,10,176.33684640522856,12.51,7.76,142,124.6,124.6,174.8,310.29,12188,0
288,282.8313253012048,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,27,5,10,176.33684640522856,12.88,7.81,142.3,128.8,128.8,174.4,310.29,12188,0
288,282.8313253012048,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,27,5,10,176.33684640522856,12.88,7.81,142.3,128.8,128.8,174.4,310.29,12188,0
288,282.8313253012048,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,27,5,10,176.33684640522856,12.88,7.81,142.3,128.8,128.8,174.4,310.29,12188,0
288,300.3090909090908,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,27,5,11,176.33684640522856,12.31,7.77,142.9,123.5,123.5,174.6,310.29,12188,0
288,300.3090909090908,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,27,5,11,176.33684640522856,12.31,7.77,142.9,123.5,123.5,174.6,310.29,12188,0
288,300.3090909090908,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,27,5,11,176.33684640522856,12.31,7.77,142.9,123.5,123.5,174.6,310.29,12188,0
288,300.3090909090908,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,27,5,11,176.33684640522856,11.65,7.68,143.6,117.2,117.2,174.8,310.29,12188,0
288,300.3090909090908,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,27,5,11,176.33684640522856,11.65,7.68,143.6,117.2,117.2,174.8,310.29,12188,0
288,300.3090909090908,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,27,5,11,176.33684640522856,11.65,7.68,143.6,117.2,117.2,174.8,310.29,12188,0
288,300.3090909090908,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,27,5,11,176.33684640522856,12.29,7.76,143.8,124.2,124.2,174.3,310.29,12188,0
288,300.3090909090908,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,27,5,11,176.33684640522856,12.29,7.76,143.8,124.2,124.2,174.3,310.29,12188,0
288,300.3090909090908,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,27,5,11,176.33684640522856,12.29,7.76,143.8,124.2,124.2,174.3,310.29,12188,0
214,214,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,6,1,176.33684640522856,10.43,7.54,152.6,109.5,109.5,177.5,310.29,12143,0
214,214,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,6,1,176.33684640522856,10.43,7.54,152.6,109.5,109.5,177.5,310.29,12143,0
214,214,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,6,1,176.33684640522856,10.43,7.54,152.6,109.5,109.5,177.5,310.29,12143,0
214,214,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,6,1,176.33684640522856,10.59,7.55,152.2,110.9,110.9,177.5,310.29,12143,0
214,214,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,6,1,176.33684640522856,10.59,7.55,152.2,110.9,110.9,177.5,310.29,12143,0
214,214,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,6,1,176.33684640522856,10.59,7.55,152.2,110.9,110.9,177.5,310.29,12143,0
214,214,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,6,1,176.33684640522856,10.71,7.53,151.6,111.7,111.7,177.4,310.29,12143,0
214,214,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,6,1,176.33684640522856,10.71,7.53,151.6,111.7,111.7,177.4,310.29,12143,0
214,214,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,6,1,176.33684640522856,10.71,7.53,151.6,111.7,111.7,177.4,310.29,12143,0
95,95,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,6,2,176.33684640522856,10.79,7.55,151.2,112.2,112.2,177.5,310.29,12143,0
95,95,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,6,2,176.33684640522856,10.79,7.55,151.2,112.2,112.2,177.5,310.29,12143,0
95,95,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,6,2,176.33684640522856,10.79,7.55,151.2,112.2,112.2,177.5,310.29,12143,0
95,95,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,6,2,176.33684640522856,10.86,7.54,150.8,112.6,112.6,177.6,310.29,12143,0
95,95,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,6,2,176.33684640522856,10.86,7.54,150.8,112.6,112.6,177.6,310.29,12143,0
95,95,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,6,2,176.33684640522856,10.86,7.54,150.8,112.6,112.6,177.6,310.29,12143,0
95,95,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,6,2,176.33684640522856,10.95,7.53,150.5,113.3,113.3,177.7,310.29,12143,0
95,95,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,6,2,176.33684640522856,10.95,7.53,150.5,113.3,113.3,177.7,310.29,12143,0
95,95,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,6,2,176.33684640522856,10.95,7.53,150.5,113.3,113.3,177.7,310.29,12143,0
244,252.26666666666665,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,6,7,176.33684640522856,11.18,7.53,145,112.5,112.5,176.4,310.29,12143,0
244,252.26666666666665,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,6,7,176.33684640522856,11.18,7.53,145,112.5,112.5,176.4,310.29,12143,0
244,252.26666666666665,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,6,7,176.33684640522856,11.18,7.53,145,112.5,112.5,176.4,310.29,12143,0
244,252.26666666666665,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,6,7,176.33684640522856,11.3,7.55,144.7,113.6,113.6,176.3,310.29,12143,0
244,252.26666666666665,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,6,7,176.33684640522856,11.3,7.55,144.7,113.6,113.6,176.3,310.29,12143,0
244,252.26666666666665,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,6,7,176.33684640522856,11.3,7.55,144.7,113.6,113.6,176.3,310.29,12143,0
244,252.26666666666665,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,6,7,176.33684640522856,11.48,7.55,144.4,115.3,115.3,176.1,310.29,12143,0
244,252.26666666666665,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,6,7,176.33684640522856,11.48,7.55,144.4,115.3,115.3,176.1,310.29,12143,0
244,252.26666666666665,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,6,7,176.33684640522856,11.48,7.55,144.4,115.3,115.3,176.1,310.29,12143,0
226.5,216.2058823529412,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,6,8,176.33684640522856,11.7,7.58,144.2,117.4,117.4,176,310.29,12143,0
226.5,216.2058823529412,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,6,8,176.33684640522856,11.7,7.58,144.2,117.4,117.4,176,310.29,12143,0
226.5,216.2058823529412,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,6,8,176.33684640522856,11.7,7.58,144.2,117.4,117.4,176,310.29,12143,0
226.5,216.2058823529412,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,6,8,176.33684640522856,11.87,7.6,144.1,119,119,175.9,310.29,12143,0
226.5,216.2058823529412,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,6,8,176.33684640522856,11.87,7.6,144.1,119,119,175.9,310.29,12143,0
226.5,216.2058823529412,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,6,8,176.33684640522856,11.87,7.6,144.1,119,119,175.9,310.29,12143,0
226.5,216.2058823529412,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,6,8,176.33684640522856,12.24,7.64,143.8,122.8,122.8,175.6,310.29,12143,0
226.5,216.2058823529412,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,6,8,176.33684640522856,12.24,7.64,143.8,122.8,122.8,175.6,310.29,12143,0
226.5,216.2058823529412,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,6,8,176.33684640522856,12.24,7.64,143.8,122.8,122.8,175.6,310.29,12143,0
286,291.2625698324023,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,6,9,176.33684640522856,12.15,7.65,144,122,122,175.7,310.29,12143,0
286,291.2625698324023,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,6,9,176.33684640522856,12.15,7.65,144,122,122,175.7,310.29,12143,0
286,291.2625698324023,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,6,9,176.33684640522856,12.15,7.65,144,122,122,175.7,310.29,12143,0
286,291.2625698324023,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,6,9,176.33684640522856,12.05,7.66,143.8,121,121,175.3,310.29,12143,0
286,291.2625698324023,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,6,9,176.33684640522856,12.05,7.66,143.8,121,121,175.3,310.29,12143,0
286,291.2625698324023,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,6,9,176.33684640522856,12.05,7.66,143.8,121,121,175.3,310.29,12143,0
286,291.2625698324023,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,6,9,176.33684640522856,11.99,7.65,143.8,120.6,120.6,175.1,310.29,12143,0
286,291.2625698324023,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,6,9,176.33684640522856,11.99,7.65,143.8,120.6,120.6,175.1,310.29,12143,0
286,291.2625698324023,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,6,9,176.33684640522856,11.99,7.65,143.8,120.6,120.6,175.1,310.29,12143,0
304,314.64705882352933,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,7,0,176.33684640522856,10.11,7.5,148.2,105.3,105.3,173.8,310.29,12096,0
304,314.64705882352933,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,7,0,176.33684640522856,10.11,7.5,148.2,105.3,105.3,173.8,310.29,12096,0
304,314.64705882352933,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,7,0,176.33684640522856,10.11,7.5,148.2,105.3,105.3,173.8,310.29,12096,0
304,314.64705882352933,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,7,0,176.33684640522856,10.44,7.53,147.2,108.6,108.6,173,310.29,12096,0
304,314.64705882352933,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,7,0,176.33684640522856,10.44,7.53,147.2,108.6,108.6,173,310.29,12096,0
304,314.64705882352933,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,7,0,176.33684640522856,10.44,7.53,147.2,108.6,108.6,173,310.29,12096,0
304,314.64705882352933,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,7,0,176.33684640522856,10.84,7.54,147,112.4,112.4,173.1,310.29,12096,0
304,314.64705882352933,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,7,0,176.33684640522856,10.84,7.54,147,112.4,112.4,173.1,310.29,12096,0
304,314.64705882352933,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,7,0,176.33684640522856,10.84,7.54,147,112.4,112.4,173.1,310.29,12096,0
353,364.72727272727275,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,7,1,176.33684640522856,10.93,7.56,146.7,113.1,113.1,173.2,310.29,12096,0
353,364.72727272727275,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,7,1,176.33684640522856,10.93,7.56,146.7,113.1,113.1,173.2,310.29,12096,0
353,364.72727272727275,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,7,1,176.33684640522856,10.93,7.56,146.7,113.1,113.1,173.2,310.29,12096,0
353,364.72727272727275,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,7,1,176.33684640522856,10.83,7.55,145.4,112,112,171.8,310.29,12096,0
353,364.72727272727275,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,7,1,176.33684640522856,10.83,7.55,145.4,112,112,171.8,310.29,12096,0
353,364.72727272727275,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,7,1,176.33684640522856,10.83,7.55,145.4,112,112,171.8,310.29,12096,0
353,364.72727272727275,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,7,1,176.33684640522856,10.76,7.51,144.1,111.1,111.1,170.7,310.29,12096,0
353,364.72727272727275,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,7,1,176.33684640522856,10.76,7.51,144.1,111.1,111.1,170.7,310.29,12096,0
353,364.72727272727275,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,7,1,176.33684640522856,10.76,7.51,144.1,111.1,111.1,170.7,310.29,12096,0
218,281.1666666666667,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,7,2,176.33684640522856,10.79,7.52,143.5,111.1,111.1,170.2,310.29,12096,0
218,281.1666666666667,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,7,2,176.33684640522856,10.79,7.52,143.5,111.1,111.1,170.2,310.29,12096,0
218,281.1666666666667,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,7,2,176.33684640522856,10.79,7.52,143.5,111.1,111.1,170.2,310.29,12096,0
218,281.1666666666667,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,7,2,176.33684640522856,10.75,7.52,142.6,110.5,110.5,169.5,310.29,12096,0
218,281.1666666666667,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,7,2,176.33684640522856,10.75,7.52,142.6,110.5,110.5,169.5,310.29,12096,0
218,281.1666666666667,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,7,2,176.33684640522856,10.75,7.52,142.6,110.5,110.5,169.5,310.29,12096,0
218,281.1666666666667,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,7,2,176.33684640522856,10.79,7.5,141.8,110.8,110.8,168.8,310.29,12096,0
218,281.1666666666667,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,7,2,176.33684640522856,10.79,7.5,141.8,110.8,110.8,168.8,310.29,12096,0
218,281.1666666666667,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,7,2,176.33684640522856,10.79,7.5,141.8,110.8,110.8,168.8,310.29,12096,0
260,294.2,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,7,3,176.33684640522856,10.85,7.53,142.2,111.3,111.3,169.5,310.29,12096,0
260,294.2,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,7,3,176.33684640522856,10.85,7.53,142.2,111.3,111.3,169.5,310.29,12096,0
260,294.2,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,7,3,176.33684640522856,10.85,7.53,142.2,111.3,111.3,169.5,310.29,12096,0
260,294.2,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,7,3,176.33684640522856,10.97,7.54,142.6,112.3,112.3,170.2,310.29,12096,0
260,294.2,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,7,3,176.33684640522856,10.97,7.54,142.6,112.3,112.3,170.2,310.29,12096,0
260,294.2,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,7,3,176.33684640522856,10.97,7.54,142.6,112.3,112.3,170.2,310.29,12096,0
260,294.2,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,7,3,176.33684640522856,11.02,7.53,142.3,112.8,112.8,170.1,310.29,12096,0
260,294.2,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,7,3,176.33684640522856,11.02,7.53,142.3,112.8,112.8,170.1,310.29,12096,0
260,294.2,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,7,3,176.33684640522856,11.02,7.53,142.3,112.8,112.8,170.1,310.29,12096,0
282.5,337.75000000000006,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,7,4,176.33684640522856,11.12,7.55,142.5,113.6,113.6,170.7,310.29,12096,0
282.5,337.75000000000006,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,7,4,176.33684640522856,11.12,7.55,142.5,113.6,113.6,170.7,310.29,12096,0
282.5,337.75000000000006,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,7,4,176.33684640522856,11.12,7.55,142.5,113.6,113.6,170.7,310.29,12096,0
282.5,337.75000000000006,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,7,4,176.33684640522856,11.09,7.55,143.8,113.1,113.1,172.5,310.29,12096,0
282.5,337.75000000000006,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,7,4,176.33684640522856,11.09,7.55,143.8,113.1,113.1,172.5,310.29,12096,0
282.5,337.75000000000006,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,7,4,176.33684640522856,11.09,7.55,143.8,113.1,113.1,172.5,310.29,12096,0
282.5,337.75000000000006,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,7,4,176.33684640522856,11.09,7.55,144.8,112.9,112.9,174.1,310.29,12096,0
282.5,337.75000000000006,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,7,4,176.33684640522856,11.09,7.55,144.8,112.9,112.9,174.1,310.29,12096,0
282.5,337.75000000000006,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,7,4,176.33684640522856,11.09,7.55,144.8,112.9,112.9,174.1,310.29,12096,0
332,308.6363636363636,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,7,5,176.33684640522856,11.2,7.58,145.7,113.8,113.8,175.4,310.29,12096,0
332,308.6363636363636,14.073936452917325,12.963537581699404,8.020808781051466,2020,7,28,7,5,176.33684640522856,11.2,7.58,145.7,113.8,113.8,175.4,310.29,12096,0
